image_name,label_id,name
rh-1.jpeg,0,Rice Hall
rh-2.jpeg,0,Rice Hall
rh-3.jpeg,0,Rice Hall
rh-4.jpeg,0,Rice Hall
rh-5.jpeg,0,Rice Hall
rh-6.jpeg,0,Rice Hall
rh-7.jpeg,0,Rice Hall
rh-8.jpeg,0,Rice Hall
rh-9.jpeg,0,Rice Hall
rh-10.jpeg,0,Rice Hall
rh-11.jpeg,0,Rice Hall
rh-12.jpeg,0,Rice Hall
rh-13.jpeg,0,Rice Hall
rh-14.jpeg,0,Rice Hall
rh-15.jpeg,0,Rice Hall
rh-16.jpeg,0,Rice Hall
scottStadium1.jpg,10,Scott Stadium
scottStadium2.jpg,10,Scott Stadium
scottStadium3.jpg,10,Scott Stadium
scottStadium4.jpg,10,Scott Stadium
scottStadium5.jpg,10,Scott Stadium
scottStadium6.jpg,10,Scott Stadium
scottStadium7.jpg,10,Scott Stadium
scottStadium8.jpg,10,Scott Stadium
scottStadium9.jpg,10,Scott Stadium
scottStadium10.jpg,10,Scott Stadium
scottStadium11.jpg,10,Scott Stadium
scottStadium12.jpg,10,Scott Stadium
scottStadium13.jpg,10,Scott Stadium
scottStadium14.jpg,10,Scott Stadium
scottStadium15.jpg,10,Scott Stadium
scottStadium16.jpg,10,Scott Stadium
scottStadium17.jpg,10,Scott Stadium
scottStadium18.jpg,10,Scott Stadium
scottStadium19.jpg,10,Scott Stadium
scottStadium20.jpg,10,Scott Stadium
scottStadium21.jpg,10,Scott Stadium
alderman1.jpg,11,Alderman Library
alderman2.jpg,11,Alderman Library
alderman3.jpg,11,Alderman Library
alderman4.jpg,11,Alderman Library
alderman5.jpg,11,Alderman Library
alderman6.jpg,11,Alderman Library
alderman7.jpg,11,Alderman Library
alderman8.jpg,11,Alderman Library
alderman9.jpg,11,Alderman Library
alderman10.jpg,11,Alderman Library
alderman11.jpg,11,Alderman Library
alderman12.jpg,11,Alderman Library
alderman13.jpg,11,Alderman Library
alderman14.jpg,11,Alderman Library
alderman1.jpg,11,Alderman Library
alderman15.jpg,11,Alderman Library
alderman16.jpg,11,Alderman Library
alderman17.jpg,11,Alderman Library
alderman18.jpg,11,Alderman Library
alderman19.jpg,11,Alderman Library
alderman20.jpg,11,Alderman Library
newcomb1.jpg,12,Newcomb Hall
newcomb2.jpg,12,Newcomb Hall
newcomb3.jpg,12,Newcomb Hall
newcomb4.jpg,12,Newcomb Hall
newcomb5.jpg,12,Newcomb Hall
newcomb6.jpg,12,Newcomb Hall
newcomb7.jpg,12,Newcomb Hall
newcomb8.jpg,12,Newcomb Hall
newcomb9.jpg,12,Newcomb Hall
newcomb10.jpg,12,Newcomb Hall
newcomb11.jpg,12,Newcomb Hall
newcomb12.jpg,12,Newcomb Hall
newcomb13.jpg,12,Newcomb Hall
newcomb14.jpg,12,Newcomb Hall
newcomb15.jpg,12,Newcomb Hall
newcomb16.jpg,12,Newcomb Hall
oldCabell1.jpg,13,Old Cabell Hall
oldCabell2.jpg,13,Old Cabell Hall
oldCabell3.jpg,13,Old Cabell Hall
oldCabell4.jpg,13,Old Cabell Hall
oldCabell5.jpg,13,Old Cabell Hall
oldCabell6.jpg,13,Old Cabell Hall
oldCabell7.jpg,13,Old Cabell Hall
oldCabell8.jpg,13,Old Cabell Hall
oldCabell9.jpg,13,Old Cabell Hall
oldCabell10.jpg,13,Old Cabell Hall
oldCabell11.jpg,13,Old Cabell Hall
oldCabell12.jpg,13,Old Cabell Hall
oldCabell13.jpg,13,Old Cabell Hall
oldCabell14.jpeg,13,Old Cabell Hall
oldCabell15.jpg,13,Old Cabell Hall
oldCabell16.jpg,13,Old Cabell Hall
oldCabell17.jpeg,13,Old Cabell Hall
oldCabell18.jpeg,13,Old Cabell Hall
oldCabell19.jpeg,13,Old Cabell Hall
oldCabell20.jpg,13,Old Cabell Hall
oldCabell21.jpg,13,Old Cabell Hall
rotunda1.jpg,14,Rotunda
rotunda2.jpg,14,Rotunda
rotunda3.jpg,14,Rotunda
rotunda4.jpg,14,Rotunda
rotunda5.jpg,14,Rotunda
rotunda6.jpg,14,Rotunda
rotunda7.jpg,14,Rotunda
rotunda8.jpg,14,Rotunda
monore1.jpg,15,Monroe Hall
monore2.jpg,15,Monroe Hall
monore3.jpg,15,Monroe Hall
monore4.jpg,15,Monroe Hall
